company_id,company_name,company_aliases,legal_name,company_market_status,sector_primary,listing_exchange,ticker,country,employee_band,universe,universe_as_of,universe_source_url,notes,signal_type,signal_date,signal_evidence_url,confidence,opportunity_score
C280,恒逸集团,浙江恒逸集团有限公司,浙江恒逸集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=恒逸; provenance=ACFIC Private 500 2024; acfic_rank=13; acfic_province=浙江省; acfic_revenue_wan_rmb=40682953,,,,,
C281,青山控股,青山控股集团有限公司,青山控股集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=青山控股; provenance=ACFIC Private 500 2024; acfic_rank=15; acfic_province=浙江省; acfic_revenue_wan_rmb=38213706,,,,,
C282,敬业集团,敬业集团有限公司,敬业集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=敬业; provenance=ACFIC Private 500 2024; acfic_rank=17; acfic_province=河北省; acfic_revenue_wan_rmb=34065252,,,,,
C283,信发集团,信发集团有限公司,信发集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=信发; provenance=ACFIC Private 500 2024; acfic_rank=18; acfic_province=山东省; acfic_revenue_wan_rmb=29075381,,,,,
C284,江苏沙钢,江苏沙钢集团有限公司,江苏沙钢集团有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=江苏沙钢; provenance=ACFIC Private 500 2024; acfic_rank=21; acfic_province=江苏省; acfic_revenue_wan_rmb=27779839,,,,,
C285,德龙钢铁,德龙钢铁有限公司,德龙钢铁有限公司,private,energy_chemicals,,,CN,enterprise_group,ACFIC Private 500 2024,2026-04-18,https://www.acfic.org.cn/qlyw/202410/t20241012_229493.html,dedupe_key=德龙钢铁; provenance=ACFIC Private 500 2024; acfic_rank=30; acfic_province=河北省; acfic_revenue_wan_rmb=21258057,,,,,
C286,洛阳钼业,,,listed,energy_chemicals,SSE,603993,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=洛阳钼业; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C287,菲利华,,,listed,energy_chemicals,SZSE,300395,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=菲利华; provenance=CSI A500 (000510.CSI); raw_listed_industry=玻璃,,,,,
C288,航锦科技,,,listed,energy_chemicals,SZSE,000818,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=航锦科技; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C289,中国能建,,,listed,energy_chemicals,SSE,601868,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国能建; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C290,云铝股份,,,listed,energy_chemicals,SZSE,000807,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=云铝; provenance=CSI A500 (000510.CSI); raw_listed_industry=铝,,,,,
C291,中国石油,,,listed,energy_chemicals,SSE,601857,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国石油; provenance=CSI A500 (000510.CSI); raw_listed_industry=石油开采,,,,,
C292,神火股份,,,listed,energy_chemicals,SZSE,000933,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=神火; provenance=CSI A500 (000510.CSI); raw_listed_industry=铝,,,,,
C293,广汇能源,,,listed,energy_chemicals,SSE,600256,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=广汇能源; provenance=CSI A500 (000510.CSI); raw_listed_industry=石油开采,,,,,
C294,国电电力,,,listed,energy_chemicals,SSE,600795,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=国电电力; provenance=CSI A500 (000510.CSI); raw_listed_industry=火力发电,,,,,
C295,云天化,,,listed,energy_chemicals,SSE,600096,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=云天化; provenance=CSI A500 (000510.CSI); raw_listed_industry=农药化肥,,,,,
C296,江特电机,,,listed,energy_chemicals,SZSE,002176,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=江特电机; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C297,圣泉集团,,,listed,energy_chemicals,SSE,605589,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=圣泉; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C298,鲁西化工,,,listed,energy_chemicals,SZSE,000830,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=鲁西化工; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C299,中国交建,,,listed,energy_chemicals,SSE,601800,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国交建; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C300,中国稀土,,,listed,energy_chemicals,SZSE,000831,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国稀土; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C301,四川路桥,,,listed,energy_chemicals,SSE,600039,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=四川路桥; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C302,电投能源,,,listed,energy_chemicals,SZSE,002128,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=电投能源; provenance=CSI A500 (000510.CSI); raw_listed_industry=煤炭开采,,,,,
C303,和邦生物,,,listed,energy_chemicals,SSE,603077,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=和邦生物; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C304,川发龙蟒,,,listed,energy_chemicals,SZSE,002312,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=川发龙蟒; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C305,驰宏锌锗,,,listed,energy_chemicals,SSE,600497,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=驰宏锌锗; provenance=CSI A500 (000510.CSI); raw_listed_industry=铅锌,,,,,
C306,兴发集团,,,listed,energy_chemicals,SSE,600141,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=兴发; provenance=CSI A500 (000510.CSI); raw_listed_industry=农药化肥,,,,,
C307,扬农化工,,,listed,energy_chemicals,SSE,600486,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=扬农化工; provenance=CSI A500 (000510.CSI); raw_listed_industry=农药化肥,,,,,
C308,博源化工,,,listed,energy_chemicals,SZSE,000683,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=博源化工; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C309,陕西煤业,,,listed,energy_chemicals,SSE,601225,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=陕西煤业; provenance=CSI A500 (000510.CSI); raw_listed_industry=煤炭开采,,,,,
C310,中国神华,,,listed,energy_chemicals,SSE,601088,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国神华; provenance=CSI A500 (000510.CSI); raw_listed_industry=煤炭开采,,,,,
C311,天山铝业,,,listed,energy_chemicals,SZSE,002532,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=天山铝业; provenance=CSI A500 (000510.CSI); raw_listed_industry=铝,,,,,
C312,金诚信,,,listed,energy_chemicals,SSE,603979,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=金诚信; provenance=CSI A500 (000510.CSI); raw_listed_industry=铜,,,,,
C313,东方盛虹,,,listed,energy_chemicals,SZSE,000301,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=东方盛虹; provenance=CSI A500 (000510.CSI); raw_listed_industry=化纤,,,,,
C314,金力永磁,,,listed,energy_chemicals,SZSE,300748,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=金力永磁; provenance=CSI A500 (000510.CSI); raw_listed_industry=矿物制品,,,,,
C315,赣锋锂业,,,listed,energy_chemicals,SZSE,002460,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=赣锋锂业; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C316,璞泰来,,,listed,energy_chemicals,SSE,603659,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=璞泰来; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C317,国投电力,,,listed,energy_chemicals,SSE,600886,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=国投电力; provenance=CSI A500 (000510.CSI); raw_listed_industry=水力发电,,,,,
C318,新宙邦,,,listed,energy_chemicals,SZSE,300037,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=新宙邦; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C319,西部超导,,,listed,energy_chemicals,STAR,688122,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=西部超导; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C320,南山铝业,,,listed,energy_chemicals,SSE,600219,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=南山铝业; provenance=CSI A500 (000510.CSI); raw_listed_industry=铝,,,,,
C321,中国核电,,,listed,energy_chemicals,SSE,601985,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国核电; provenance=CSI A500 (000510.CSI); raw_listed_industry=新型电力,,,,,
C322,北新建材,,,listed,energy_chemicals,SZSE,000786,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=北新建材; provenance=CSI A500 (000510.CSI); raw_listed_industry=其他建材,,,,,
C323,恒力石化,,,listed,energy_chemicals,SSE,600346,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=恒力石化; provenance=CSI A500 (000510.CSI); raw_listed_industry=石油加工,,,,,
C324,中国巨石,,,listed,energy_chemicals,SSE,600176,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国巨石; provenance=CSI A500 (000510.CSI); raw_listed_industry=玻璃,,,,,
C325,兴业银锡,,,listed,energy_chemicals,SZSE,000426,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=兴业银锡; provenance=CSI A500 (000510.CSI); raw_listed_industry=铅锌,,,,,
C326,湖南黄金,,,listed,energy_chemicals,SZSE,002155,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=湖南黄金; provenance=CSI A500 (000510.CSI); raw_listed_industry=黄金,,,,,
C327,隧道股份,,,listed,energy_chemicals,SSE,600820,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=隧道; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C328,锡业股份,,,listed,energy_chemicals,SZSE,000960,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=锡业; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C329,荣盛石化,,,listed,energy_chemicals,SZSE,002493,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=荣盛石化; provenance=CSI A500 (000510.CSI); raw_listed_industry=化纤,,,,,
C330,中国中铁,,,listed,energy_chemicals,SSE,601390,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国中铁; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C331,龙佰集团,,,listed,energy_chemicals,SZSE,002601,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=龙佰; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C332,云南铜业,,,listed,energy_chemicals,SZSE,000878,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=云南铜业; provenance=CSI A500 (000510.CSI); raw_listed_industry=铜,,,,,
C333,宝钢股份,,,listed,energy_chemicals,SSE,600019,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=宝钢; provenance=CSI A500 (000510.CSI); raw_listed_industry=普钢,,,,,
C334,海螺水泥,,,listed,energy_chemicals,SSE,600585,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=海螺水泥; provenance=CSI A500 (000510.CSI); raw_listed_industry=水泥,,,,,
C335,西部矿业,,,listed,energy_chemicals,SSE,601168,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=西部矿业; provenance=CSI A500 (000510.CSI); raw_listed_industry=铜,,,,,
C336,中国电建,,,listed,energy_chemicals,SSE,601669,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国电建; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C337,君正集团,,,listed,energy_chemicals,SSE,601216,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=君正; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C338,中国石化,,,listed,energy_chemicals,SSE,600028,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国石化; provenance=CSI A500 (000510.CSI); raw_listed_industry=石油加工,,,,,
C339,中国铝业,,,listed,energy_chemicals,SSE,601600,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国铝业; provenance=CSI A500 (000510.CSI); raw_listed_industry=铝,,,,,
C340,中矿资源,,,listed,energy_chemicals,SZSE,002738,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中矿资源; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C341,万华化学,,,listed,energy_chemicals,SSE,600309,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=万华化学; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C342,紫金矿业,,,listed,energy_chemicals,SSE,601899,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=紫金矿业; provenance=CSI A500 (000510.CSI); raw_listed_industry=铜,,,,,
C343,华鲁恒升,,,listed,energy_chemicals,SSE,600426,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=华鲁恒升; provenance=CSI A500 (000510.CSI); raw_listed_industry=农药化肥,,,,,
C344,三峡能源,,,listed,energy_chemicals,SSE,600905,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=三峡能源; provenance=CSI A500 (000510.CSI); raw_listed_industry=新型电力,,,,,
C345,北方稀土,,,listed,energy_chemicals,SSE,600111,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=北方稀土; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C346,永泰能源,,,listed,energy_chemicals,SSE,600157,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=永泰能源; provenance=CSI A500 (000510.CSI); raw_listed_industry=火力发电,,,,,
C347,星源材质,,,listed,energy_chemicals,SZSE,300568,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=星源材质; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C348,东方雨虹,,,listed,energy_chemicals,SZSE,002271,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=东方雨虹; provenance=CSI A500 (000510.CSI); raw_listed_industry=其他建材,,,,,
C349,凯赛生物,,,listed,energy_chemicals,STAR,688065,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=凯赛生物; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C350,中国建筑,,,listed,energy_chemicals,SSE,601668,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国建筑; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C351,合盛硅业,,,listed,energy_chemicals,SSE,603260,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=合盛硅业; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C352,包钢股份,,,listed,energy_chemicals,SSE,600010,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=包钢; provenance=CSI A500 (000510.CSI); raw_listed_industry=普钢,,,,,
C353,钒钛股份,,,listed,energy_chemicals,SZSE,000629,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=钒钛; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C354,铜陵有色,,,listed,energy_chemicals,SZSE,000630,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=铜陵有色; provenance=CSI A500 (000510.CSI); raw_listed_industry=铜,,,,,
C355,中国海油,,,listed,energy_chemicals,SSE,600938,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国海油; provenance=CSI A500 (000510.CSI); raw_listed_industry=石油开采,,,,,
C356,中国化学,,,listed,energy_chemicals,SSE,601117,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国化学; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C357,久立特材,,,listed,energy_chemicals,SZSE,002318,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=久立特材; provenance=CSI A500 (000510.CSI); raw_listed_industry=特种钢,,,,,
C358,厦门钨业,,,listed,energy_chemicals,SSE,600549,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=厦门钨业; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C359,华能国际,,,listed,energy_chemicals,SSE,600011,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=华能国际; provenance=CSI A500 (000510.CSI); raw_listed_industry=火力发电,,,,,
C360,天齐锂业,,,listed,energy_chemicals,SZSE,002466,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=天齐锂业; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C361,钛能化学,,,listed,energy_chemicals,SZSE,002145,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=钛能化学; provenance=CSI A500 (000510.CSI); raw_listed_industry=化工原料,,,,,
C362,格林美,,,listed,energy_chemicals,SZSE,002340,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=格林美; provenance=CSI A500 (000510.CSI); raw_listed_industry=小金属,,,,,
C363,上海建工,,,listed,energy_chemicals,SSE,600170,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=上海建工; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C364,中国铁建,,,listed,energy_chemicals,SSE,601186,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国铁建; provenance=CSI A500 (000510.CSI); raw_listed_industry=建筑工程,,,,,
C365,中信特钢,,,listed,energy_chemicals,SZSE,000708,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中信特钢; provenance=CSI A500 (000510.CSI); raw_listed_industry=特种钢,,,,,
C366,国瓷材料,,,listed,energy_chemicals,SZSE,300285,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=国瓷材料; provenance=CSI A500 (000510.CSI); raw_listed_industry=陶瓷,,,,,
C367,中国广核,,,listed,energy_chemicals,SZSE,003816,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=中国广核; provenance=CSI A500 (000510.CSI); raw_listed_industry=新型电力,,,,,
C368,方大炭素,,,listed,energy_chemicals,SSE,600516,CN,enterprise_group,CSI A500 (000510.CSI),2026-04-18,https://legulegu.com/stockdata/index-basic-composition?indexCode=000510.CSI&date=2026-03-31,dedupe_key=方大炭素; provenance=CSI A500 (000510.CSI); raw_listed_industry=矿物制品,,,,,
