Country code,WT No.,Type,Catalogue,Short descr. (EN) 8 char,LEN,Short descr. (local language) 8 char,LEN,Long descr. (EN) 25 char,Long descr. (local language) 25 char,Short explanation  EN (255 char),Short explanation  local language (255 char),Displayed on payslip,"GLOBAL
Scope","A
Employee","B
Temp/ Seas empl","C
Apprentice","D
Students ","F
Expatriate","G
Inpatriate","1/2
Externals",Contractor,"L
Technical Group","other (E,I,K,L)","GLOBAL
Assignment",HR Process,Local Contact person (based on info from process),C&B BW Category,C&B BW Sub-Category,"GLOBAL
Input",Symbolic accounts,"Entered with + / -
(Payment +, Deduction -)",Amount /Unit,Min. limit,Max. limit,Infotype-0008,Infotype-0014,Infotype 9770 (subtypes available),Infotype 0019 (Subtype),Infotype-0015,"LOCAL
Configuration",Infotype-2010,Gross/Net?,Income Category,工资总额(法律）系统里无对应的工资项,Calculate into Monthly Gross Income -Actaul payment(payslip),Labor Union Base /191,Calculate into Monthly Taxable Income (/103)?,Monthly Net Income for Gross-up (Tax paid by ER) /104 ?,Pre-tax Gross Deduction?,Pre-tax Net Deduciton?,Post-tax Deduction? /110,Social security base  /150,Annual salary base for Statutory Leave (prevoius 12 months),Annual salary base for Severance (prevoius 12 months) /192,Annual salary base for STI  ,OT hourly rate base?,leave deduction daily rate base?,Only for GL posting?,SAP Auto-Calculating,How Amount calculated ?,Newly Add,Infotype,Information need to be maintained,Remarks,Selection,C&B,T&A,Mobility,Payroll,Separation,Company,BCL,BMSC,BMSM,BTES,BHC,BCS,BSA,GBMS,BMSQ,BTPU,GL Account,BCL ,Column 85,BMSC,BMSC,BMSM,Column 89,BTES,Column 91,BHC,Column 93,BCS,Column 95,BSA,Column 97,GBMS,Column 99,BMSQ,Column 101,BTPU,Column 103,Comments,Symbolic (Debit),"Symbolic
(Credit)",Symbolic Account Group Text
CN,8L30,Accrual,Accrual,,,预提全球长期绩效奖金（现公司）GLC,,LTI Accrual intercomp.GLC,预提全球长期绩效奖金（现公司）GLC,LTI Accrual intercomp.GLC,预提全球长期绩效奖金（现公司）GLC,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,2118063,2561550,2118063,2561550,2118063,2561550,2118063,2561550,2118063,2561550,2118063,2561550,2118063,2561550,2118063,2561550,2118063,2561550,2118063,2561550,,28AM,28AN,LTI Accrual intercompany GLC预提全球长期绩效奖金（现公司）GLC
CN,8L31,Accrual,Accrual,,,全球长期绩效奖金负余额 GLC,,LTI Accrual Corr. neg.GLC,全球长期绩效奖金负余额 GLC,LTI Accrual Corr. neg.GLC,全球长期绩效奖金负余额 GLC,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,4060600,2118064,4060600,2118064,4060600,2118064,4060600,2118064,4060600,2118064,4060600,2118064,4060600,2118064,4060600,2118064,4060600,2118064,4060600,2118064,,28AO,28AP,LTI Accrual Corr. neg. GLC全球长期绩效奖金负余额GLC
CN,8L32,Accrual,Accrual,,,全球长期绩效奖金正余额 GLC,,LTI Accrual Corr. pos.GLC,全球长期绩效奖金正余额 GLC,LTI Accrual Corr. pos.GLC,全球长期绩效奖金正余额 GLC,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,2118066,4060600,2118066,4060600,2118066,4060600,2118066,4060600,2118066,4060600,2118066,4060600,2118066,4060600,2118066,4060600,2118066,4060600,2118066,4060600,,28AQ,28AR,LTI Accrual Corr. pos. GLC全球长期绩效奖金正余额GLC
Global STI accural,8L35,Accrual,Accrual,,,预提长期绩效奖金,,LTI Accrual 100%,预提长期绩效奖金,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,6011500,,6010400,,6010400,,6011500,,6011500,,6011500,,6011500,,6010400,,6010400,,6010400,,,280H,,LTI Accrual/Rev 100% non GLC预提/冲销长期绩效奖金非GLC
Global STI accural,8L39,Accrual,Accrual,,,预提长期绩效奖金差额,,LTI Accrual Delta,预提长期绩效奖金差额,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,,289H,,LTI Accrual/Rev Delta non GLC预提/冲销长期绩效奖金差额非GLC
Global STI accural,8L36,Accrual,Accrual,,,冲销长期绩效奖金,,LTI Accrual 100% Rev,冲销长期绩效奖金,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,,6011500,,6010400,,6010400,,6011500,,6011500,,6011500,,6011500,,6010400,,6010400,,6010400,,280H,,LTI Accrual/Rev 100% non GLC预提/冲销长期绩效奖金非GLC
Global STI accural,8L40,Accrual,Accrual,,,冲销长期绩效奖金差额,,LTI Accrual Delta Rev,冲销长期绩效奖金差额,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,289H,,LTI Accrual/Rev Delta non GLC预提/冲销长期绩效奖金差额非GLC
Global STI accural,8L43,Accrual,Accrual,,,长期绩效奖金预提增长额,,LTI Accrual Increase,长期绩效奖金预提增长额,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,,2118072,,2118072,,2118072,,2118072,,2118072,,2118072,,2118072,,2118072,,2118072,,2118072,,,2897,LTI Accrual Increase non GLC长期绩效奖金预提增长额非GLC
Global STI accural,8L45,Accrual,Accrual,,,长期绩效奖金预提减少额,,LTI Accrual Decrease,长期绩效奖金预提减少额,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,2118076,,2118076,,2118076,,2118076,,2118076,,2118076,,2118076,,2118076,,2118076,,2118076,,,,289J,LTI Accrual Decrease non GLC长期绩效奖金预提减少额非GLC
Global STI accural,8L37,Accrual,Accrual,,,预提长期绩效奖金 GLC,,LTI Accrual 100% GLC,预提长期绩效奖金 GLC,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,6011500,,6010400,,6010400,,6011500,,6011500,,6011500,,6011500,,6010400,,6010400,,6010400,,,280L,,LTI Accrual/Rev 100% GLC预提/冲销长期绩效奖金GLC
Global STI accural,8L41,Accrual,Accrual,,,预提长期绩效奖金差额 GLC,,LTI Accrual Delta GLC,预提长期绩效奖金差额 GLC,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,,289L,,LTI Accrual/Rev Delta GLC预提/冲销长期绩效奖金差额GLC
Global STI accural,8L38,Accrual,Accrual,,,冲销长期绩效奖金 GLC,,LTI Accrual 100% Rev GLC,冲销长期绩效奖金 GLC,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,,6011500,,6010400,,6010400,,6011500,,6011500,,6011500,,6011500,,6010400,,6010400,,6010400,,280L,,LTI Accrual/Rev 100% GLC预提/冲销长期绩效奖金GLC
Global STI accural,8L42,Accrual,Accrual,,,冲销长期绩效奖金差额 GLC,,LTI Accrual Delta Rev GLC,冲销长期绩效奖金差额 GLC,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,4060600,,289L,,LTI Accrual/Rev Delta GLC预提/冲销长期绩效奖金差额GLC
Global STI accural,8L44,Accrual,Accrual,,,长期绩效奖金预提增长额 GLC,,LTI Accrual Increase GLC,长期绩效奖金预提增长额 GLC,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,,2118062,,2118062,,2118062,,2118062,,2118062,,2118062,,2118062,,2118062,,2118062,,2118062,,,2898,LTI Accrual Increase GLC长期绩效奖金预提增长额GLC
Global STI accural,8L46,Accrual,Accrual,,,长期绩效奖金预提减少额 GLC,,LTI Accrual Decrease GLC,长期绩效奖金预提减少额 GLC,,,,,X,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME-C&B,,,,,+,Amount,,,,,,,,,,Gross,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,With payroll driver,,,automatically calculation,,,R,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,2118066,,2118066,,2118066,,2118066,,2118066,,2118066,,2118066,,2118066,,2118066,,2118066,,,,289K,LTI Accrual Decrease GLC长期绩效奖金预提减少额GLC
CN,9/62,Payment-Inp,Social Security,SI/Inpat,6,外籍社保个人部分,8,Inpat SI,外籍社保个人部分, Social Security EE for Inpatriate,外籍社保个人部分,X,,,,,,,X,,,,,,4.4 Manage Payroll,SME-Payroll,Other benefits,Other benefits,,,+,Amount,,,,,,,,,,Gross,Salary,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,Y,With payroll driver,,,automatically calculation,,,R,,R,W,,,Y,Y,Y,Y,Y,Y,,,,,,6011000,2503300,6010050,2503001,6010050,2503001,6011000,2503300,6011000,2503300,6011000,2503300,6011000,2503300,6010050,2503001,6010050,2503001,6010050,2503001,new,2839,28I9,Inpat SI外籍社保个人部分
CN,3700,Payment-Inp,Allowance,C.H.NFC,7,健康保险,6,Continental Health Ins.-N FC,健康保险,Continental Health Insurance – NFC,健康保险,X,,,,,,,X,,,,,,4.1 Manage & Administer Rewards,SME for S&S/SME-C&B,Mobility-related compensation,Mobility allowances,,,+,Amount,,,,,,,X,,,Net,Salary,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,Not Applicable,,,"payment amount, payment time",,,W,,R,R,,,Y,Y,Y,Y,Y,Y,,,,,,6011000,2503300,6010050,2503001,6010050,2503001,6011000,2503300,6011000,2503300,6011000,2503300,6011000,2503300,6010050,2503001,6010050,2503001,6010050,2503001,new,2829,28H9,Continental Health Ins.NFC健康保险
CN,7130,Payment,T&A,OTadjN,,加班调整—本币,,OT Payment Adjustment_NCNY,加班薪资/调整-本币,Overtime Payment Adjustment—Net CNY,加班薪资/调整-本币,X,,,,,,,X,,,,,,6.6 Manage Time & Attendance,SME-T&A,Base Pay,Other time related pay,,,+,Hours/Amount,,,,,,,X,,,Net,Salary,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,With payroll driver,,,automatically calculation,,,R,R,R,R,,,N,N,N,N,N,Y,,,,,,6011700,2503300,6011700,2503001,6011700,2503001,6011700,2503300,6011700,2503300,6011700,2503300,6011700,2503300,6011700,2503001,6011700,2503001,6011700,2503001,new,2885,28N5,Overtime Payment Adjustment加班薪资调整
CN,7205,Payment,T&A,Ded/Sick5,,病假扣除/调整,,Sick Leaves Deduction adj,病假扣除调整,Unpaid Sick Leave Deduction adjustment,病假扣除/调整,X,,X,X,,,,,,X,,,,6.6 Manage Time & Attendance,SME-T&A,Base Pay,Other time related pay,,,-,Days/Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,With payroll driver,,,,,,R,R,,R,,,Y,Y,Y,Y,Y,Y,,,,,,2503300,6011000,2503001,6010050,2503001,6010050,2503300,6011000,2503300,6011000,2503300,6011000,2503300,6011000,2503001,6010050,2503001,6010050,2503001,6010050,new,2886,28N6,Unpaid Sick Leave deduction病假薪资扣除
CN,7215,Payment,T&A,Ded/Unp1,,事假扣除/调整,,Unpaid Leave Deduction adj,事假薪资扣除/调整,Unpaid Leave deduction adj,事假薪资扣除/调整,X,,X,X,,,,,,X,,,,6.6 Manage Time & Attendance,SME-T&A,Base Pay,Other time related pay,,,-,Days/Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,With payroll driver,,,,,,R,R,,R,,,Y,Y,Y,Y,Y,Y,,,,,,2503300,6011000,2503001,6010050,2503001,6010050,2503300,6011000,2503300,6011000,2503300,6011000,2503300,6011000,2503001,6010050,2503001,6010050,2503001,6010050,new,2887,28N7,Unpaid Leave deduction 事假薪资扣除
CN,7225,Payment-Inp,T&A,NPLCNY1,,事假扣除调整-本币,,Unpaid Leave Dedu adj-N CNY,事假薪资扣除调整-本币,"Unpaid Leave dedution adjustment for Inpatriates
Deducted at 100% of personal daily rate",事假薪资扣除调整-本币,X,,,,,,,X,,,,,,6.6 Manage Time & Attendance,SME-T&A,Base Pay,Other time related pay,,,-,Days/Amount,,,,,,,X,,,Net,Salary,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,With payroll driver,,,automatically calculation,,,R,R,R,R,,,Y,Y,Y,Y,Y,Y,,,,,,2503300,6011000,2503001,6010050,2503001,6010050,2503300,6011000,2503300,6011000,2503300,6011000,2503300,6011000,2503001,6010050,2503001,6010050,2503001,6010050,new,2887,28N7,Unpaid Leave deduction 事假薪资扣除
CN,7415,Payment,Allowance,All/Shi,,倒班津贴调整,,Shift Allowance adj,倒班津贴调整,Shift Allowance adj,倒班津贴调整,X,,X,X,,,,,,X,,,,6.6 Manage Time & Attendance,SME-T&A,Base Pay,Other time related pay,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,With payroll driver,,,,,,R,W,,R,,,N,Y,N,N,Y,Y,,,,,,6011000,2503300,6011600,2503001,6011600,2503001,6011000,2503300,6011540,2503300,6011600,2503300,6011000,2503300,6011600,2503001,6011600,2503001,6011600,2503001,new,282M,28N9,Shift Allowance倒班津贴
CN,7320,Payment,T&A,Ful.AL,6,付薪休假,4,Full Paid Leave,付薪休假,Compensation for full paid leave,付薪休假,X,,X,X,,,,,,X,,,,6.6 Manage Time & Attendance,SME-T&A,Base Pay,Other time related pay,,,+,Days/Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,With payroll driver,,,,,,R,R,,R,,,Y,Y,Y,Y,Y,Y,,,,,,6020100,2503300,6020100,2503001,6020100,2503001,6020100,2503300,6020100,2503300,6020100,2503300,6020100,2503300,6020100,2503001,6020100,2503001,6020100,2503001,new,2874,28M4,Full Paid Leave付薪休假
CN,7330,Payment-Inp,T&A,Ful.CNY,6,付薪休假-本币,7,Full Paid-Net CNY,付薪休假-本币,Compensation for full paid leave for inpat,付薪休假-本币,X,,,,,,,X,,,,,,6.6 Manage Time & Attendance,SME-T&A,Base Pay,Other time related pay,,,+,Days/Amount,,,,,,,X,,,Net,Salary,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,with payroll driver,,,automatically calculation,,,R,R,R,R,,,Y,Y,Y,Y,Y,Y,,,,,,6020100,2503300,6020100,2503001,6020100,2503001,6020100,2503300,6020100,2503300,6020100,2503300,6020100,2503300,6020100,2503001,6020100,2503001,6020100,2503001,new,2874,28M4,Full Paid Leave付薪休假
CN,2500,Payment,Salary,Int.All,7,实习生/劳务津贴,5,Int/Ser Allowance,实习生/劳务津贴,Intern Allowance,实习生/劳务津贴,X,,,,,X,,,,,,,,4.4 Manage Payroll,SME-Payroll,Base Pay,Other job related pay,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Not Applicable,,,"payment amount, payment time",,,R,,,W,,,Y,Y,Y,Y,Y,Y,,,,,,6042050,2503300,6042050,2503001,6042050,2503001,6042050,2503300,6042050,2503300,6042050,2503300,6042050,2503300,6042050,2503001,6042050,2503001,6042050,2503001,new,2841,28J1,Intern.Service Allowance实习生/劳务津贴
CN,7010,Payment,Salary,Int.OT,6,实习生/劳务加班,8,Int/Ser Overtime,实习生/劳务加班,Int/Ser Overtime,实习生/劳务加班,X,,,,,X,,,,,,,,4.4 Manage Payroll,SME-Payroll,Base Pay,Other job related pay,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Not Applicable,,,"payment amount, payment time",,,R,,,W,,,Y,Y,Y,Y,Y,Y,,,,,,6042050,2503300,6042050,2503001,6042050,2503001,6042050,2503300,6042050,2503300,6042050,2503300,6042050,2503300,6042050,2503001,6042050,2503001,6042050,2503001,new,2840,28J0,Intern.Service Overtime实习生/劳务加班
CN,5190,Payment,Taxable,Tax.Pre,7,实习生/劳务其他计税,4,Int/Ser Other Taxable,实习生/劳务其他计税,Int/Ser Other Taxable,实习生/劳务其他计税,X,,,,,X,,,,X,,,,4.4 Manage Payroll,SME-Payroll,Third Party deductions,Third Party deductions,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,Not Applicable,,,Payment Amount + Pay Time,,,R,,,W,,,Y,Y,Y,Y,Y,Y,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,new,,,
CN,5370,Payment,Salary,Int.oth,,实习生/劳务其他补发,10,Int/Ser Other Payment,实习生/劳务其他补发,Int/Ser Other Payment,实习生/劳务其他补发,X,,,,,X,,,,,,,,4.4 Manage Payroll,SME-Payroll,Base Pay,Other job related pay,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Not Applicable,,,"payment amount, payment time",,,R,,,W,,,Y,Y,Y,Y,Y,Y,,,,,,6042050,2503300,6042050,2503001,6042050,2503001,6042050,2503300,6042050,2503300,6042050,2503300,6042050,2503300,6042050,2503001,6042050,2503001,6042050,2503001,new,2846,28J6,Int/Ser Other Payment实习生/劳务其他补发
CN,3200,Payment,Taxable,Tax.Hou,,公积金上税部分,7,Taxable Housing Fund,公积金上税部分,Taxable Housing Fund,公积金上税部分,X,,X,X,,,,,,,,,,4.4 Manage Payroll,SME-Payroll,Other benefits,Other benefits,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,Not Applicable,,,Payment Amount,,,R,,,W,,,Y,Y,Y,Y,Y,Y,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,new,,,
CN,3750,Payment,Allowance,Other.A,7,其他津贴,4,Other Allowance,其他津贴,Other Allowance,其他津贴,X,,X,X,,,,,,,,,,4.1 Manage & Administer Rewards,SME-C&B,Others,Others,,,+,Amount,,,,X,,,,,,Gross,Salary,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Not Applicable,,,"payment amount, payment time",Newly create WT,,W,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,6011000,2503300,6010050,2503001,6010050,2503001,6011000,2503300,6011000,2503300,6011000,2503300,6011000,2503300,6010050,2503001,6010050,2503001,6010050,2503001,New,2813,28G3,Other Allowance其他津贴
CN,5900,Tax Adj,Tax Adj,AHeat ER,8,个人所得税调整,8,Tax Adjustment,个人所得税调整,Adjusted Heating Subsidies company contribution,取暖补贴公司调整部分,,,X,X,,,X,,,X,,,,4.4 Manage Payroll,SME-Payroll,,,,,+,Amount,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,5083,Payment,Others,Award,7,奖励金,3,One Time Award,一次性奖励金,One Time Award,一次性奖励金,X,,x,x,,,,,,x,,,,4.1 Manage & Administer Rewards,SME-C&B,Other payment,Other payment,,,+,Amount,,,,,,,x,,,Gross,Bonus,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Not Applicable,,,payment amount and payment time,,,W,,,R,,,,,,,Y,,,,,,,,,,,,,,,2169004,2503300,,,,,,,,,,,,28B7,28B6,One-Time Award 一次性奖励金
CN,3103,Payment,Benefit,Ben/Fes,7,自选贺金-重阳,7,Double ninth festival,自选贺金-重阳,Double ninth festival,自选贺金-重阳,X,,X,X,,,,,,X,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Not Applicable,,,payment amount and payment time,,,W,,,R,,,Y,Y,Y,Y,Y,Y,,,,,,6023520,2503300,6023500,2503001,6023500,2503001,6023520,2503300,6023520,2503300,6023520,2503300,6023520,2503300,6023500,2503001,6023500,2503001,6023500,2503001,,2844,28J4,Festival Bonus 自选贺金
CN,3104,Taxable,Benefit,Ben/Movi,8,自选电影票,5,Movie ticket,自选电影票,Movie ticket,自选电影票,X,,X,X,,,,,,X,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Not Applicable,,,payment amount ,,,W,,,R,,,N,N,N,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festival Bonus 自选贺金
CN,3105,Taxable,Benefit,Ben/Gift,8,自选礼品卡,5,Book coupon/gift card,自选礼品卡,Book coupon/gift card,自选礼品卡,X,,X,X,,,,,,X,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Not Applicable,,,payment amount ,,,W,,,R,,,N,N,N,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festival Bonus 自选贺金
CN,3106,Taxable,Benefit,Ben/Gym,7,自选健身卡,5,Gym card,自选健身卡,Gym card,自选健身卡,X,,X,X,,,,,,X,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Not Applicable,,,payment amount ,,,W,,,R,,,N,N,N,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festival Bonus 自选贺金
CN,3107,Taxable,Benefit,Ben/Gym,7,自选生日卡,5,Bircard,自选生日卡,Birthday card,自选生日卡,X,,X,X,,,,,,X,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,+,Amount,,,,,,,X,,,Gross,Salary,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Not Applicable,,,payment amount ,,,W,,,R,,,N,N,N,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Festival Bonus 自选贺金
CN,3800,Auto-calculate,Benefit,Sav/base,,储蓄金税前额,,Sav/curr,储蓄金税前额,Savings Deposit curr. mth,储蓄金税前额,,,X,X,,,X,,,,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,With payroll driver,,,automatically calculation,,,R,,,R,R,,Y,N,N,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,3801,adjust,Benefit,Sav/adj,,储蓄金调整,,Sav/adju,储蓄金调整,Saving adjust,储蓄金调整,,,X,X,,,X,,,,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,,Amount,,,,,,,X,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not Applicable,,,Payment Amount,,,R,,,R,R,,Y,N,N,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,3810,Auto-calculate,Benefit,Sav/retro,,储蓄金税前调整额,,Sav/retr,储蓄金税前调整额,Savings Deposit Retro,储蓄金税前调整额,,,X,X,,,X,,,,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,With payroll driver,,,automatically calculation,,,R,,,R,R,,Y,N,N,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,3820,Auto-calculate,Benefit,Sav/iit,,个人所得税(储蓄金),,Sav/tax,个人所得税(储蓄金),Tax for Savings Deposit,个人所得税(储蓄金),X,,X,X,,,X,,,,,,,4.2 Manage & Administer Benefits,SME-C&B,Other benefits,Other benefits,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,With payroll driver,,,automatically calculation,,,R,,,R,R,,Y,N,N,N,Y,N,,,,,,6011500,2503300,6010400,2503001,6010400,2503001,6011500,2503300,6011500,2503300,6012520,2503300,6011500,2503300,6010400,2503001,6010400,2503001,6010400,2503001,,280E,28FF,Tax for Savings Deposit 个人所得税（储蓄金）
